TIME,GEO_NAME,GEO,IRRIGATION,IRRIGATED_CROPS,WATER_RDB_CODE,WATER_RDB_NAME,WATER_POL_PERCENTAGE,INDIC_AG,AG_HECTARES,SE_LEVELS,SE_SECTOR,SE_TONNES PER HECTARE,GREEN_POL,GREEN_POL_SRC,GREEN_POL_THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE
2016,FRI15,Pyrénées-Atlantiques,,,,,,,,Total,Pastures and natural grassland,6.8,,,,,
2016,FRI15,Pyrénées-Atlantiques,,,,,,,,Moderate,Pastures and natural grassland,7.2,,,,,
2016,FRI15,Pyrénées-Atlantiques,,,,,,,,Severe,Pastures and natural grassland,15.3,,,,,
2016,FRI2,Limousin,,,,,,High-input farms,"62,290",,,,,,,,
2016,FRI2,Limousin,,,,,,,,Total,Agricultural areas (excluding pastures),2,,,,,
2016,FRI2,Limousin,,,,,,Low-input farms,"492,386",,,,,,,,
2016,FRI2,Limousin,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.6,,,,,
2016,FRI2,Limousin,,,,,,Medium-input farms,"170,382",,,,,,,,
2016,FRI2,Limousin,,,,,,,,Severe,Agricultural areas (excluding pastures),13.2,,,,,
2016,FRI2,Limousin,,,,,,High-input farms,:,,,,,,,,
2016,FRI2,Limousin,,,,,,,,Total,Pastures and natural grassland,1.5,,,,,
2016,FRI2,Limousin,,,,,,Low-input farms,:,,,,,,,,
2016,FRI2,Limousin,,,,,,,,Moderate,Pastures and natural grassland,6.4,,,,,
2016,FRI2,Limousin,,,,,,Medium-input farms,:,,,,,,,,
2016,FRI2,Limousin,,,,,,,,Severe,Pastures and natural grassland,12.7,,,,,
2016,FRI21,Corrèze,,,,,,,,Total,Agricultural areas (excluding pastures),2.7,,,,,
2016,FRI21,Corrèze,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,
2016,FRI21,Corrèze,,,,,,,,Severe,Agricultural areas (excluding pastures),13.3,,,,,
2016,FRI21,Corrèze,,,,,,,,Total,Pastures and natural grassland,2,,,,,
2016,FRI21,Corrèze,,,,,,,,Moderate,Pastures and natural grassland,6.6,,,,,
2016,FRI21,Corrèze,,,,,,,,Severe,Pastures and natural grassland,12.7,,,,,
2016,FRI22,Creuse,,,,,,,,Total,Agricultural areas (excluding pastures),1.4,,,,,
2016,FRI22,Creuse,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2016,FRI22,Creuse,,,,,,,,Severe,Agricultural areas (excluding pastures),13.1,,,,,
2016,FRI22,Creuse,,,,,,,,Total,Pastures and natural grassland,1.1,,,,,
2016,FRI22,Creuse,,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2016,FRI22,Creuse,,,,,,,,Severe,Pastures and natural grassland,12.6,,,,,
2016,FRI23,Haute-Vienne,,,,,,,,Total,Agricultural areas (excluding pastures),2,,,,,
2016,FRI23,Haute-Vienne,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.4,,,,,
2016,FRI23,Haute-Vienne,,,,,,,,Severe,Agricultural areas (excluding pastures),12.8,,,,,
2016,FRI23,Haute-Vienne,,,,,,,,Total,Pastures and natural grassland,1.5,,,,,
2016,FRI23,Haute-Vienne,,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2016,FRI23,Haute-Vienne,,,,,,,,Severe,Pastures and natural grassland,12.8,,,,,
2016,FRI3,Poitou-Charentes,,,,,,High-input farms,"529,080",,,,,,,,
2016,FRI3,Poitou-Charentes,,,,,,,,Total,Agricultural areas (excluding pastures),1.1,,,,,
2016,FRI3,Poitou-Charentes,,,,,,Low-input farms,"415,958",,,,,,,,
2016,FRI3,Poitou-Charentes,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.6,,,,,
2016,FRI3,Poitou-Charentes,,,,,,Medium-input farms,"738,433",,,,,,,,
2016,FRI3,Poitou-Charentes,,,,,,,,Severe,Agricultural areas (excluding pastures),12.7,,,,,
2016,FRI3,Poitou-Charentes,,,,,,High-input farms,:,,,,,,,,
2016,FRI3,Poitou-Charentes,,,,,,,,Total,Pastures and natural grassland,0.8,,,,,
2016,FRI3,Poitou-Charentes,,,,,,Low-input farms,:,,,,,,,,
2016,FRI3,Poitou-Charentes,,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2016,FRI3,Poitou-Charentes,,,,,,Medium-input farms,:,,,,,,,,
2016,FRI3,Poitou-Charentes,,,,,,,,Severe,Pastures and natural grassland,12.2,,,,,
2016,FRI31,Charente,,,,,,,,Total,Agricultural areas (excluding pastures),1.9,,,,,
2016,FRI31,Charente,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.6,,,,,
2016,FRI31,Charente,,,,,,,,Severe,Agricultural areas (excluding pastures),12.7,,,,,
2016,FRI31,Charente,,,,,,,,Total,Pastures and natural grassland,1.3,,,,,
2016,FRI31,Charente,,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2016,FRI31,Charente,,,,,,,,Severe,Pastures and natural grassland,12.3,,,,,
2016,FRI32,Charente-Maritime,,,,,,,,Total,Agricultural areas (excluding pastures),0.9,,,,,
2016,FRI32,Charente-Maritime,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.5,,,,,
2016,FRI32,Charente-Maritime,,,,,,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,
2016,FRI32,Charente-Maritime,,,,,,,,Total,Pastures and natural grassland,0.3,,,,,
2016,FRI32,Charente-Maritime,,,,,,,,Moderate,Pastures and natural grassland,6,,,,,
2016,FRI32,Charente-Maritime,,,,,,,,Severe,Pastures and natural grassland,11.5,,,,,
2016,FRI33,Deux-Sèvres,,,,,,,,Total,Agricultural areas (excluding pastures),0.9,,,,,
2016,FRI33,Deux-Sèvres,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.4,,,,,
2016,FRI33,Deux-Sèvres,,,,,,,,Severe,Agricultural areas (excluding pastures),12.8,,,,,
2016,FRI33,Deux-Sèvres,,,,,,,,Total,Pastures and natural grassland,0.7,,,,,
2016,FRI33,Deux-Sèvres,,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2016,FRI33,Deux-Sèvres,,,,,,,,Severe,Pastures and natural grassland,11.9,,,,,
2016,FRI34,Vienne,,,,,,,,Total,Agricultural areas (excluding pastures),0.9,,,,,
2016,FRI34,Vienne,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.5,,,,,
2016,FRI34,Vienne,,,,,,,,Severe,Agricultural areas (excluding pastures),12.8,,,,,
2016,FRI34,Vienne,,,,,,,,Total,Pastures and natural grassland,0.9,,,,,
2016,FRI34,Vienne,,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2016,FRI34,Vienne,,,,,,,,Severe,Pastures and natural grassland,12.1,,,,,
2016,FRJ,Occitanie,,,,,,High-input farms,:,,,,,,,,
2016,FRJ,Occitanie,,,,,,Low-input farms,:,,,,,,,,
2016,FRJ,Occitanie,,,,,,Medium-input farms,:,,,,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,High-input farms,"235,589",,,,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,,,Total,Agricultural areas (excluding pastures),5.2,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,Low-input farms,"323,641",,,,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,Medium-input farms,"161,059",,,,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,,,Severe,Agricultural areas (excluding pastures),17.2,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,High-input farms,:,,,,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,,,Total,Pastures and natural grassland,3.3,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,Low-input farms,:,,,,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,,,Moderate,Pastures and natural grassland,7,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,Medium-input farms,:,,,,,,,,
2016,FRJ1,Languedoc-Roussillon,,,,,,,,Severe,Pastures and natural grassland,15.7,,,,,
2016,FRJ11,Aude,,,,,,,,Total,Agricultural areas (excluding pastures),5.2,,,,,
2016,FRJ11,Aude,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRJ11,Aude,,,,,,,,Severe,Agricultural areas (excluding pastures),16,,,,,
2016,FRJ11,Aude,,,,,,,,Total,Pastures and natural grassland,4.1,,,,,
2016,FRJ11,Aude,,,,,,,,Moderate,Pastures and natural grassland,6.9,,,,,
2016,FRJ11,Aude,,,,,,,,Severe,Pastures and natural grassland,14.3,,,,,
2016,FRJ12,Gard,,,,,,,,Total,Agricultural areas (excluding pastures),5.4,,,,,
2016,FRJ12,Gard,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRJ12,Gard,,,,,,,,Severe,Agricultural areas (excluding pastures),17.3,,,,,
2016,FRJ12,Gard,,,,,,,,Total,Pastures and natural grassland,2.1,,,,,
2016,FRJ12,Gard,,,,,,,,Moderate,Pastures and natural grassland,6.8,,,,,
2016,FRJ12,Gard,,,,,,,,Severe,Pastures and natural grassland,14.2,,,,,
2016,FRJ13,Hérault,,,,,,,,Total,Agricultural areas (excluding pastures),4.9,,,,,
2016,FRJ13,Hérault,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,
2016,FRJ13,Hérault,,,,,,,,Severe,Agricultural areas (excluding pastures),16.6,,,,,
2016,FRJ13,Hérault,,,,,,,,Total,Pastures and natural grassland,2,,,,,
2016,FRJ13,Hérault,,,,,,,,Moderate,Pastures and natural grassland,6.6,,,,,
2016,FRJ13,Hérault,,,,,,,,Severe,Pastures and natural grassland,12.3,,,,,
2016,FRJ14,Lozère,,,,,,,,Total,Agricultural areas (excluding pastures),3.4,,,,,
2016,FRJ14,Lozère,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,
2016,FRJ14,Lozère,,,,,,,,Severe,Agricultural areas (excluding pastures),14.8,,,,,
2016,FRJ14,Lozère,,,,,,,,Total,Pastures and natural grassland,2,,,,,
2016,FRJ14,Lozère,,,,,,,,Moderate,Pastures and natural grassland,6.6,,,,,
2016,FRJ14,Lozère,,,,,,,,Severe,Pastures and natural grassland,13.7,,,,,
2016,FRJ15,Pyrénées-Orientales,,,,,,,,Total,Agricultural areas (excluding pastures),6.5,,,,,
2016,FRJ15,Pyrénées-Orientales,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRJ15,Pyrénées-Orientales,,,,,,,,Severe,Agricultural areas (excluding pastures),20.2,,,,,
2016,FRJ15,Pyrénées-Orientales,,,,,,,,Total,Pastures and natural grassland,8.1,,,,,
2016,FRJ15,Pyrénées-Orientales,,,,,,,,Moderate,Pastures and natural grassland,7.3,,,,,
2016,FRJ15,Pyrénées-Orientales,,,,,,,,Severe,Pastures and natural grassland,16.3,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,High-input farms,"366,135",,,,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,,,Total,Agricultural areas (excluding pastures),4.1,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,Low-input farms,"1,012,313",,,,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,Medium-input farms,"677,934",,,,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,,,Severe,Agricultural areas (excluding pastures),14.4,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,High-input farms,:,,,,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,,,Total,Pastures and natural grassland,4.4,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,Low-input farms,:,,,,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,,,Moderate,Pastures and natural grassland,7,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,Medium-input farms,:,,,,,,,,
2016,FRJ2,Midi-Pyrénées,,,,,,,,Severe,Pastures and natural grassland,17,,,,,
2016,FRJ21,Ariège,,,,,,,,Total,Agricultural areas (excluding pastures),5.7,,,,,
2016,FRJ21,Ariège,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,
2016,FRJ21,Ariège,,,,,,,,Severe,Agricultural areas (excluding pastures),17.1,,,,,
2016,FRJ21,Ariège,,,,,,,,Total,Pastures and natural grassland,7.3,,,,,
2016,FRJ21,Ariège,,,,,,,,Moderate,Pastures and natural grassland,7.2,,,,,
2016,FRJ21,Ariège,,,,,,,,Severe,Pastures and natural grassland,16.1,,,,,
2016,FRJ22,Aveyron,,,,,,,,Total,Agricultural areas (excluding pastures),3.8,,,,,
2016,FRJ22,Aveyron,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,
2016,FRJ22,Aveyron,,,,,,,,Severe,Agricultural areas (excluding pastures),14.4,,,,,
2016,FRJ22,Aveyron,,,,,,,,Total,Pastures and natural grassland,2.5,,,,,
2016,FRJ22,Aveyron,,,,,,,,Moderate,Pastures and natural grassland,6.8,,,,,
2016,FRJ22,Aveyron,,,,,,,,Severe,Pastures and natural grassland,13.2,,,,,
2016,FRJ23,Haute-Garonne,,,,,,,,Total,Agricultural areas (excluding pastures),3.8,,,,,
2016,FRJ23,Haute-Garonne,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRJ23,Haute-Garonne,,,,,,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,
2016,FRJ23,Haute-Garonne,,,,,,,,Total,Pastures and natural grassland,5.2,,,,,
2016,FRJ23,Haute-Garonne,,,,,,,,Moderate,Pastures and natural grassland,7,,,,,
2016,FRJ23,Haute-Garonne,,,,,,,,Severe,Pastures and natural grassland,16.6,,,,,
2016,FRJ24,Gers,,,,,,,,Total,Agricultural areas (excluding pastures),4.6,,,,,
2016,FRJ24,Gers,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,
2016,FRJ24,Gers,,,,,,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,
2016,FRJ24,Gers,,,,,,,,Total,Pastures and natural grassland,3.4,,,,,
2016,FRJ24,Gers,,,,,,,,Moderate,Pastures and natural grassland,6.7,,,,,
2016,FRJ24,Gers,,,,,,,,Severe,Pastures and natural grassland,12.2,,,,,
2016,FRJ25,Lot,,,,,,,,Total,Agricultural areas (excluding pastures),2.7,,,,,
2016,FRJ25,Lot,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,
2016,FRJ25,Lot,,,,,,,,Severe,Agricultural areas (excluding pastures),13.8,,,,,
2016,FRJ25,Lot,,,,,,,,Total,Pastures and natural grassland,1.6,,,,,
2016,FRJ25,Lot,,,,,,,,Moderate,Pastures and natural grassland,6.6,,,,,
2016,FRJ25,Lot,,,,,,,,Severe,Pastures and natural grassland,12.3,,,,,
2016,FRJ26,Hautes-Pyrénées ,,,,,,,,Total,Agricultural areas (excluding pastures),4,,,,,
2016,FRJ26,Hautes-Pyrénées ,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRJ26,Hautes-Pyrénées ,,,,,,,,Severe,Agricultural areas (excluding pastures),18.5,,,,,
2016,FRJ26,Hautes-Pyrénées ,,,,,,,,Total,Pastures and natural grassland,10.5,,,,,
2016,FRJ26,Hautes-Pyrénées ,,,,,,,,Moderate,Pastures and natural grassland,7.4,,,,,
2016,FRJ26,Hautes-Pyrénées ,,,,,,,,Severe,Pastures and natural grassland,18.5,,,,,
2016,FRJ27,Tarn,,,,,,,,Total,Agricultural areas (excluding pastures),4.7,,,,,
2016,FRJ27,Tarn,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRJ27,Tarn,,,,,,,,Severe,Agricultural areas (excluding pastures),14,,,,,
2016,FRJ27,Tarn,,,,,,,,Total,Pastures and natural grassland,3.5,,,,,
2016,FRJ27,Tarn,,,,,,,,Moderate,Pastures and natural grassland,6.8,,,,,
2016,FRJ27,Tarn,,,,,,,,Severe,Pastures and natural grassland,13,,,,,
2016,FRJ28,Tarn-et-Garonne,,,,,,,,Total,Agricultural areas (excluding pastures),3.8,,,,,
2016,FRJ28,Tarn-et-Garonne,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRJ28,Tarn-et-Garonne,,,,,,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,
2016,FRJ28,Tarn-et-Garonne,,,,,,,,Total,Pastures and natural grassland,2.6,,,,,
2016,FRJ28,Tarn-et-Garonne,,,,,,,,Moderate,Pastures and natural grassland,6.9,,,,,
2016,FRJ28,Tarn-et-Garonne,,,,,,,,Severe,Pastures and natural grassland,12.7,,,,,
2016,FRK,Auvergne-Rhône-Alpes,,,,,,High-input farms,:,,,,,,,,
2016,FRK,Auvergne-Rhône-Alpes,,,,,,Low-input farms,:,,,,,,,,
2016,FRK,Auvergne-Rhône-Alpes,,,,,,Medium-input farms,:,,,,,,,,
2016,FRK,Auvergne-Rhône-Alpes,,,,,,High-input farms,"229,065",,,,,,,,
2016,FRK,Auvergne-Rhône-Alpes,,,,,,Low-input farms,"775,564",,,,,,,,
2016,FRK,Auvergne-Rhône-Alpes,,,,,,Medium-input farms,"362,645",,,,,,,,
2016,FRK1,Auvergne,,,,,,High-input farms,:,,,,,,,,
2016,FRK1,Auvergne,,,,,,,,Total,Agricultural areas (excluding pastures),2.2,,,,,
2016,FRK1,Auvergne,,,,,,Low-input farms,:,,,,,,,,
2016,FRK1,Auvergne,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,
2016,FRK1,Auvergne,,,,,,Medium-input farms,:,,,,,,,,
2016,FRK1,Auvergne,,,,,,,,Severe,Agricultural areas (excluding pastures),13.2,,,,,
2016,FRK1,Auvergne,,,,,,,,Total,Pastures and natural grassland,1.7,,,,,
2016,FRK1,Auvergne,,,,,,,,Moderate,Pastures and natural grassland,6.6,,,,,
2016,FRK1,Auvergne,,,,,,,,Severe,Pastures and natural grassland,13.6,,,,,
2016,FRK11,Allier,,,,,,,,Total,Agricultural areas (excluding pastures),1.6,,,,,
2016,FRK11,Allier,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.5,,,,,
2016,FRK11,Allier,,,,,,,,Severe,Agricultural areas (excluding pastures),12.3,,,,,
2016,FRK11,Allier,,,,,,,,Total,Pastures and natural grassland,1.1,,,,,
2016,FRK11,Allier,,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2016,FRK11,Allier,,,,,,,,Severe,Pastures and natural grassland,12.1,,,,,
2016,FRK12,Cantal,,,,,,,,Total,Agricultural areas (excluding pastures),2.9,,,,,
2016,FRK12,Cantal,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,
2016,FRK12,Cantal,,,,,,,,Severe,Agricultural areas (excluding pastures),13.2,,,,,
2016,FRK12,Cantal,,,,,,,,Total,Pastures and natural grassland,2.3,,,,,
2016,FRK12,Cantal,,,,,,,,Moderate,Pastures and natural grassland,6.7,,,,,
2016,FRK12,Cantal,,,,,,,,Severe,Pastures and natural grassland,13.6,,,,,
2016,FRK13,Haute-Loire,,,,,,,,Total,Agricultural areas (excluding pastures),2.5,,,,,
2016,FRK13,Haute-Loire,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.6,,,,,
2016,FRK13,Haute-Loire,,,,,,,,Severe,Agricultural areas (excluding pastures),13.5,,,,,
2016,FRK13,Haute-Loire,,,,,,,,Total,Pastures and natural grassland,2.2,,,,,
2016,FRK13,Haute-Loire,,,,,,,,Moderate,Pastures and natural grassland,6.4,,,,,
2016,FRK13,Haute-Loire,,,,,,,,Severe,Pastures and natural grassland,13.9,,,,,
2016,FRK14,Puy-de-Dôme,,,,,,,,Total,Agricultural areas (excluding pastures),2.2,,,,,
2016,FRK14,Puy-de-Dôme,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,
2016,FRK14,Puy-de-Dôme,,,,,,,,Severe,Agricultural areas (excluding pastures),13.1,,,,,
2016,FRK14,Puy-de-Dôme,,,,,,,,Total,Pastures and natural grassland,1.7,,,,,
2016,FRK14,Puy-de-Dôme,,,,,,,,Moderate,Pastures and natural grassland,6.5,,,,,
2016,FRK14,Puy-de-Dôme,,,,,,,,Severe,Pastures and natural grassland,13.3,,,,,
2016,FRK2,Rhône-Alpes,,,,,,High-input farms,"383,857",,,,,,,,
2016,FRK2,Rhône-Alpes,,,,,,,,Total,Agricultural areas (excluding pastures),5.2,,,,,
2016,FRK2,Rhône-Alpes,,,,,,Low-input farms,"535,760",,,,,,,,
2016,FRK2,Rhône-Alpes,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRK2,Rhône-Alpes,,,,,,Medium-input farms,"349,769",,,,,,,,
2016,FRK2,Rhône-Alpes,,,,,,,,Severe,Agricultural areas (excluding pastures),17.5,,,,,
2016,FRK2,Rhône-Alpes,,,,,,High-input farms,:,,,,,,,,
2016,FRK2,Rhône-Alpes,,,,,,,,Total,Pastures and natural grassland,4.9,,,,,
2016,FRK2,Rhône-Alpes,,,,,,Low-input farms,:,,,,,,,,
2016,FRK2,Rhône-Alpes,,,,,,,,Moderate,Pastures and natural grassland,7,,,,,
2016,FRK2,Rhône-Alpes,,,,,,Medium-input farms,:,,,,,,,,
2016,FRK2,Rhône-Alpes,,,,,,,,Severe,Pastures and natural grassland,15.9,,,,,
2016,FRK21,Ain,,,,,,,,Total,Agricultural areas (excluding pastures),3.5,,,,,
2016,FRK21,Ain,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,
2016,FRK21,Ain,,,,,,,,Severe,Agricultural areas (excluding pastures),17.8,,,,,
2016,FRK21,Ain,,,,,,,,Total,Pastures and natural grassland,3.3,,,,,
2016,FRK21,Ain,,,,,,,,Moderate,Pastures and natural grassland,7,,,,,
2016,FRK21,Ain,,,,,,,,Severe,Pastures and natural grassland,15.7,,,,,
2016,FRK22,Ardèche,,,,,,,,Total,Agricultural areas (excluding pastures),6.3,,,,,
2016,FRK22,Ardèche,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRK22,Ardèche,,,,,,,,Severe,Agricultural areas (excluding pastures),17.6,,,,,
2016,FRK22,Ardèche,,,,,,,,Total,Pastures and natural grassland,4.1,,,,,
2016,FRK22,Ardèche,,,,,,,,Moderate,Pastures and natural grassland,6.9,,,,,
2016,FRK22,Ardèche,,,,,,,,Severe,Pastures and natural grassland,14,,,,,
2016,FRK23,Drôme,,,,,,,,Total,Agricultural areas (excluding pastures),5.8,,,,,
2016,FRK23,Drôme,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRK23,Drôme,,,,,,,,Severe,Agricultural areas (excluding pastures),16.5,,,,,
2016,FRK23,Drôme,,,,,,,,Total,Pastures and natural grassland,5.3,,,,,
2016,FRK23,Drôme,,,,,,,,Moderate,Pastures and natural grassland,7,,,,,
2016,FRK23,Drôme,,,,,,,,Severe,Pastures and natural grassland,14.8,,,,,
2016,FRK24,Isère,,,,,,,,Total,Agricultural areas (excluding pastures),4.8,,,,,
2016,FRK24,Isère,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRK24,Isère,,,,,,,,Severe,Agricultural areas (excluding pastures),16.9,,,,,
2016,FRK24,Isère,,,,,,,,Total,Pastures and natural grassland,6.5,,,,,
2016,FRK24,Isère,,,,,,,,Moderate,Pastures and natural grassland,7.1,,,,,
2016,FRK24,Isère,,,,,,,,Severe,Pastures and natural grassland,16.2,,,,,
2016,FRK25,Loire,,,,,,,,Total,Agricultural areas (excluding pastures),2.7,,,,,
2016,FRK25,Loire,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,
2016,FRK25,Loire,,,,,,,,Severe,Agricultural areas (excluding pastures),15.1,,,,,
2016,FRK25,Loire,,,,,,,,Total,Pastures and natural grassland,2.1,,,,,
2016,FRK25,Loire,,,,,,,,Moderate,Pastures and natural grassland,6.5,,,,,
2016,FRK25,Loire,,,,,,,,Severe,Pastures and natural grassland,13.6,,,,,
2016,FRK26,Rhône,,,,,,,,Total,Agricultural areas (excluding pastures),5.6,,,,,
2016,FRK26,Rhône,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2016,FRK26,Rhône,,,,,,,,Severe,Agricultural areas (excluding pastures),17.2,,,,,
2016,FRK26,Rhône,,,,,,,,Total,Pastures and natural grassland,3.8,,,,,
2016,FRK26,Rhône,,,,,,,,Moderate,Pastures and natural grassland,6.7,,,,,
2016,FRK26,Rhône,,,,,,,,Severe,Pastures and natural grassland,12.8,,,,,
2016,FRK27,Savoie,,,,,,,,Total,Agricultural areas (excluding pastures),9.6,,,,,
2016,FRK27,Savoie,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.4,,,,,
2016,FRK27,Savoie,,,,,,,,Severe,Agricultural areas (excluding pastures),21.3,,,,,
2016,FRK27,Savoie,,,,,,,,Total,Pastures and natural grassland,8.4,,,,,
2016,FRK27,Savoie,,,,,,,,Moderate,Pastures and natural grassland,7.2,,,,,
2016,FRK27,Savoie,,,,,,,,Severe,Pastures and natural grassland,16.7,,,,,
2016,FRK28,Haute-Savoie,,,,,,,,Total,Agricultural areas (excluding pastures),7.9,,,,,
2016,FRK28,Haute-Savoie,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.3,,,,,
2016,FRK28,Haute-Savoie,,,,,,,,Severe,Agricultural areas (excluding pastures),17.3,,,,,
2016,FRK28,Haute-Savoie,,,,,,,,Total,Pastures and natural grassland,6,,,,,
2016,FRK28,Haute-Savoie,,,,,,,,Moderate,Pastures and natural grassland,7,,,,,
2016,FRK28,Haute-Savoie,,,,,,,,Severe,Pastures and natural grassland,15.1,,,,,
2016,FRL,Provence-Alpes-Côte d'Azur,,,,,,,,Total,Agricultural areas (excluding pastures),4.8,,,,,
2016,FRL,Provence-Alpes-Côte d'Azur,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRL,Provence-Alpes-Côte d'Azur,,,,,,,,Severe,Agricultural areas (excluding pastures),17.3,,,,,
2016,FRL,Provence-Alpes-Côte d'Azur,,,,,,,,Total,Pastures and natural grassland,6.4,,,,,
2016,FRL,Provence-Alpes-Côte d'Azur,,,,,,,,Moderate,Pastures and natural grassland,7.2,,,,,
2016,FRL,Provence-Alpes-Côte d'Azur,,,,,,,,Severe,Pastures and natural grassland,16.3,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,High-input farms,:,,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,Low-input farms,:,,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,Medium-input farms,:,,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,High-input farms,:,,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,Low-input farms,:,,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,Medium-input farms,:,,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,High-input farms,"107,567",,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,Low-input farms,"253,109",,,,,,,,
2016,FRL0,Provence-Alpes-Côte d’Azur,,,,,,Medium-input farms,"77,389",,,,,,,,
2016,FRL01,Alpes-de-Haute-Provence,,,,,,,,Total,Agricultural areas (excluding pastures),5.4,,,,,
2016,FRL01,Alpes-de-Haute-Provence,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2016,FRL01,Alpes-de-Haute-Provence,,,,,,,,Severe,Agricultural areas (excluding pastures),16.1,,,,,
