TIME,GEO_NAME,GEO,IRRIGATION,CROPS,RDB_CODE,RDB_NAME,WATER_POL_PERCENTAGE
2013,NL32,North Holland,Irrigable,33.8,Null,Null,Null
2013,NL32,North Holland,Irrigated,10.5,Null,Null,Null
2013,NL33,South Holland,Irrigable,28.6,Null,Null,Null
2013,NL33,South Holland,Irrigated,3.6,Null,Null,Null
2013,NL34,Zeeland,Irrigable,10.6,Null,Null,Null
2013,NL34,Zeeland,Irrigated,1.5,Null,Null,Null
2013,NL41,North Brabant,Irrigable,50.2,Null,Null,Null
2013,NL41,North Brabant,Irrigated,14,Null,Null,Null
2013,NL42,Limburg,Irrigable,45.3,Null,Null,Null
2013,NL42,Limburg,Irrigated,22.8,Null,Null,Null
2013,NO,Norway,Irrigable,8.9,Null,Null,Null
2013,NO,Norway,Irrigated,2,Null,Null,Null
2013,NO01,Oslo and Akersus,Irrigable,5.2,Null,Null,Null
2013,NO01,Oslo and Akersus,Irrigated,0.2,Null,Null,Null
2013,NO02,Hedmark and Oppland,Irrigable,19.6,Null,Null,Null
2013,NO02,Hedmark and Oppland,Irrigated,4.1,Null,Null,Null
2013,NO03,Sor-Ostlandet,Irrigable,14.3,Null,Null,Null
2013,NO03,Sor-Ostlandet,Irrigated,3.4,Null,Null,Null
2013,NO04,Agder and Rogaland,Irrigable,5.4,Null,Null,Null
2013,NO04,Agder and Rogaland,Irrigated,1,Null,Null,Null
2013,NO05,Vestlandet,Irrigable,3.6,Null,Null,Null
2013,NO05,Vestlandet,Irrigated,1.7,Null,Null,Null
2013,NO06,Trondelag,Irrigable,1.9,Null,Null,Null
2013,NO06,Trondelag,Irrigated,0.4,Null,Null,Null
2013,NO07,Nord-Norge,Irrigable,1.8,Null,Null,Null
2013,NO07,Nord-Norge,Irrigated,0,Null,Null,Null
2013,PL,Poland,Irrigable,0.5,Null,Null,Null
2013,PL,Poland,Irrigated,0.3,Null,Null,Null
2013,PL11,Lodzkie,Irrigable,1.4,Null,Null,Null
2013,PL11,Lodzkie,Irrigated,0.9,Null,Null,Null
2013,PL12,Mozowieckie,Irrigable,1,Null,Null,Null
2013,PL12,Mozowieckie,Irrigated,0.6,Null,Null,Null
2013,PL21,Malopolskie,Irrigable,0.1,Null,Null,Null
2013,PL21,Malopolskie,Irrigated,0.1,Null,Null,Null
2013,PL22,Slaskie,Irrigable,0.3,Null,Null,Null
2013,PL22,Slaskie,Irrigated,0.2,Null,Null,Null
2013,PL31,Lubelskie,Irrigable,0.3,Null,Null,Null
2013,PL31,Lubelskie,Irrigated,0.2,Null,Null,Null
2013,PL32,Podkarpackie,Irrigable,0.1,Null,Null,Null
2013,PL32,Podkarpackie,Irrigated,0,Null,Null,Null
2013,PL33,Swietokrzyskie,Irrigable,0.3,Null,Null,Null
2013,PL33,Swietokrzyskie,Irrigated,0.2,Null,Null,Null
2013,PL34,Podlaskie,Irrigable,0.2,Null,Null,Null
2013,PL34,Podlaskie,Irrigated,0.1,Null,Null,Null
2013,PL41,Wielkopolskie,Irrigable,0.7,Null,Null,Null
2013,PL41,Wielkopolskie,Irrigated,0.4,Null,Null,Null
2013,PL42,Zachodniopomorskie,Irrigable,0.2,Null,Null,Null
2013,PL42,Zachodniopomorskie,Irrigated,0.1,Null,Null,Null
2013,PL43,Lubuskie,Irrigable,0.2,Null,Null,Null
2013,PL43,Lubuskie,Irrigated,0.1,Null,Null,Null
2013,PL51,Dolnoslaskie,Irrigable,0.2,Null,Null,Null
2013,PL51,Dolnoslaskie,Irrigated,0.1,Null,Null,Null
2013,PL52,Opolskie,Irrigable,0.4,Null,Null,Null
2013,PL52,Opolskie,Irrigated,0.1,Null,Null,Null
2013,PL61,Kujawsko-Pomorskie,Irrigable,1.2,Null,Null,Null
2013,PL61,Kujawsko-Pomorskie,Irrigated,0.9,Null,Null,Null
2013,PL62,Warninsko-Mazurskie,Irrigable,0.1,Null,Null,Null
2013,PL62,Warninsko-Mazurskie,Irrigated,0,Null,Null,Null
2013,PL63,Pomorskie,Irrigable,0.5,Null,Null,Null
2013,PL63,Pomorskie,Irrigated,0.2,Null,Null,Null
2013,PT,Portugal,Irrigable,15.2,Null,Null,Null
2013,PT,Portugal,Irrigated,13.1,Null,Null,Null
2013,PT11,Norte,Irrigable,23.7,Null,Null,Null
2013,PT11,Norte,Irrigated,19.2,Null,Null,Null
2013,PT15,Algarve,Irrigable,18.7,Null,Null,Null
2013,PT15,Algarve,Irrigated,17.8,Null,Null,Null
2013,PT16,Centro,Irrigable,21.2,Null,Null,Null
2013,PT16,Centro,Irrigated,17,Null,Null,Null
2013,PT17,Area Metropolitana de Lisboa,Irrigable,36.3,Null,Null,Null
2013,PT17,Area Metropolitana de Lisboa,Irrigated,31.8,Null,Null,Null
2013,PT18,Alantejo,Irrigable,10.8,Null,Null,Null
2013,PT18,Alantejo,Irrigated,10,Null,Null,Null
2013,PT20,Regiao Autonoma dos Acores,Irrigable,0.3,Null,Null,Null
2013,PT20,Regiao Autonoma dos Acores,Irrigated,0.2,Null,Null,Null
2013,PT30,Regiao Autonoma de Madeira,Irrigable,81.9,Null,Null,Null
2013,PT30,Regiao Autonoma de Madeira,Irrigated,73.8,Null,Null,Null
2013,RO,Romenia,Irrigable,1.8,Null,Null,Null
2013,RO,Romenia,Irrigated,1.2,Null,Null,Null
2013,RO11,Nord-Vest,Irrigable,0,Null,Null,Null
2013,RO11,Nord-Vest,Irrigated,0,Null,Null,Null
2013,RO12,Centru,Irrigable,0,Null,Null,Null
2013,RO12,Centru,Irrigated,0,Null,Null,Null
2013,RO21,Macroregion 2 Nord-Est,Irrigable,0.2,Null,Null,Null
2013,RO21,Macroregion 2 Nord-Est,Irrigated,0.1,Null,Null,Null
2013,RO22,Macroregion 2 Sud-Est,Irrigable,8.1,Null,Null,Null
2013,RO22,Macroregion 2 Sud-Est,Irrigated,5.8,Null,Null,Null
2013,RO31,Sud Muntenia,Irrigable,1.7,Null,Null,Null
2013,RO31,Sud Muntenia,Irrigated,1,Null,Null,Null
2013,RO32,Bucaresti-Iifov,Irrigable,0.7,Null,Null,Null
2013,RO32,Bucaresti-Iifov,Irrigated,0.2,Null,Null,Null
2013,RO41,Sud-Vest Oltenia,Irrigable,0.8,Null,Null,Null
2013,RO41,Sud-Vest Oltenia,Irrigated,0.3,Null,Null,Null
2013,RO42,Vest,Irrigable,0.2,Null,Null,Null
2013,RO42,Vest,Irrigated,0.1,Null,Null,Null
2013,SE,Sweden,Irrigable,5.1,Null,Null,Null
2013,SE,Sweden,Irrigated,1.7,Null,Null,Null
2013,SE11,Stockholm,Irrigable,1.4,Null,Null,Null
2013,SE11,Stockholm,Irrigated,0.1,Null,Null,Null
2013,SE12,East-middle Sweden,Irrigable,2.3,Null,Null,Null
2013,SE12,East-middle Sweden,Irrigated,0.4,Null,Null,Null
2013,SE21,Smaland and islands,Irrigable,4.8,Null,Null,Null
2013,SE21,Smaland and islands,Irrigated,1.8,Null,Null,Null
2013,SE22,South Sweden,Irrigable,13.2,Null,Null,Null
2013,SE22,South Sweden,Irrigated,6.4,Null,Null,Null
2013,SE23,West Sweden,Irrigable,5.2,Null,Null,Null
2013,SE23,West Sweden,Irrigated,0.7,Null,Null,Null
2013,SE31,North-middle Sweden,Irrigable,2.1,Null,Null,Null
2013,SE31,North-middle Sweden,Irrigated,0.2,Null,Null,Null
2013,SE32,Middle Norrland,Irrigable,1,Null,Null,Null
2013,SE32,Middle Norrland,Irrigated,0.2,Null,Null,Null
2013,SE33,Upper Norrland,Irrigable,0.6,Null,Null,Null
2013,SE33,Upper Norrland,Irrigated,0.1,Null,Null,Null
2013,SI,Slovenia,Irrigable,0.9,Null,Null,Null
2013,SI,Slovenia,Irrigated,0.5,Null,Null,Null
2013,SI01,Eastern Slovenia,Irrigable,0.9,Null,Null,Null
2013,SI01,Eastern Slovenia,Irrigated,0.5,Null,Null,Null
2013,SI02,Western Slovenia,Irrigable,0.8,Null,Null,Null
2013,SI02,Western Slovenia,Irrigated,0.6,Null,Null,Null
2013,SI03,Eastern Slovenia,Irrigable,: ,Null,Null,Null
2013,SI03,Eastern Slovenia,Irrigated,: ,Null,Null,Null
2013,SI04,Western Slovenia,Irrigable,: ,Null,Null,Null
2013,SI04,Western Slovenia,Irrigated,: ,Null,Null,Null
2013,SK,Slovakia,Irrigable,5.2,Null,Null,Null
2013,SK,Slovakia,Irrigated,1.3,Null,Null,Null
2013,SK01,Bratislava Region,Irrigable,18.6,Null,Null,Null
2013,SK01,Bratislava Region,Irrigated,7.9,Null,Null,Null
2013,SK02,Western Slovakia,Irrigable,9.9,Null,Null,Null
2013,SK02,Western Slovakia,Irrigated,2.2,Null,Null,Null
2013,SK03,Central Slovakia,Irrigable,0.7,Null,Null,Null
2013,SK03,Central Slovakia,Irrigated,0.1,Null,Null,Null
2013,SK04,Eastern Slovakia,Irrigable,0.1,Null,Null,Null
2013,SK04,Eastern Slovakia,Irrigated,0,Null,Null,Null
2013,UK,United Kingdom,Irrigable,0.7,Null,Null,Null
2013,UK,United Kingdom,Irrigated,0.3,Null,Null,Null
2013,UKC1,Tees Valley and Durham,Irrigable,: c,Null,Null,Null
2013,UKC1,Tees Valley and Durham,Irrigated,: c,Null,Null,Null
2013,UKC2,Northumberland and Tyne and Wear,Irrigable,0.1,Null,Null,Null
2013,UKC2,Northumberland and Tyne and Wear,Irrigated,0.1,Null,Null,Null
2013,UKD1,Cumbria,Irrigable,0,Null,Null,Null
2013,UKD1,Cumbria,Irrigated,0,Null,Null,Null
2013,UKD2,Cheshire,Irrigable,: ,Null,Null,Null
2013,UKD2,Cheshire,Irrigated,: ,Null,Null,Null
2013,UKD3,Greater Manchester,Irrigable,: c,Null,Null,Null
2013,UKD3,Greater Manchester,Irrigated,: c,Null,Null,Null
2013,UKD4,Lancashire,Irrigable,0.1,Null,Null,Null
2013,UKD4,Lancashire,Irrigated,0.1,Null,Null,Null
2013,UKD5,Merseyside,Irrigable,: ,Null,Null,Null
2013,UKD5,Merseyside,Irrigated,: ,Null,Null,Null
2013,UKD6,Cheshire,Irrigable,: c,Null,Null,Null
2013,UKD6,Cheshire,Irrigated,: c,Null,Null,Null
2013,UKD7,Merseyside,Irrigable,: c,Null,Null,Null
2013,UKD7,Merseyside,Irrigated,: c,Null,Null,Null
2013,UKE1,East Riding and North Lincolnshire,Irrigable,0.7,Null,Null,Null
2013,UKE1,East Riding and North Lincolnshire,Irrigated,0.5,Null,Null,Null
2013,UKE2,North Yorkshire,Irrigable,0.4,Null,Null,Null
2013,UKE2,North Yorkshire,Irrigated,0.3,Null,Null,Null
2013,UKE3,South Yorkshire,Irrigable,0.6,Null,Null,Null
2013,UKE3,South Yorkshire,Irrigated,0.5,Null,Null,Null
2013,UKE4,West Yorkshire,Irrigable,0.1,Null,Null,Null
2013,UKE4,West Yorkshire,Irrigated,0.1,Null,Null,Null
2013,UKF1,Derbyshire and Nottinghamshire,Irrigable,1.5,Null,Null,Null
2013,UKF1,Derbyshire and Nottinghamshire,Irrigated,1.4,Null,Null,Null
2013,UKF2,"Leicestershire, Rutland and Northamptonshire",Irrigable,0.1,Null,Null,Null
2013,UKF2,"Leicestershire, Rutland and Northamptonshire",Irrigated,0,Null,Null,Null
2013,UKF3,Lincolnshire,Irrigable,1.1,Null,Null,Null
2013,UKF3,Lincolnshire,Irrigated,0.9,Null,Null,Null
2013,UKG1,"Herefordshire, Worcestersire and Warwickshire",Irrigable,0.6,Null,Null,Null
2013,UKG1,"Herefordshire, Worcestersire and Warwickshire",Irrigated,0.5,Null,Null,Null
2013,UKG2,Shropshire and Staffordshire,Irrigable,0.7,Null,Null,Null
2013,UKG2,Shropshire and Staffordshire,Irrigated,0.4,Null,Null,Null
2013,UKG3,West midlands,Irrigable,: c,Null,Null,Null
2013,UKG3,West midlands,Irrigated,: c,Null,Null,Null
2013,UKH1,East Anglia,Irrigable,2.7,Null,Null,Null
2013,UKH1,East Anglia,Irrigated,2.5,Null,Null,Null
2013,UKH2,Bedfordshire and Hertfordshire,Irrigable,0.7,Null,Null,Null
2013,UKH2,Bedfordshire and Hertfordshire,Irrigated,0.7,Null,Null,Null
2013,UKH3,Essex,Irrigable,1.3,Null,Null,Null
2013,UKH3,Essex,Irrigated,1.1,Null,Null,Null
2013,UKI1,Derbyshire and Nottinghamshire,Irrigable,0,Null,Null,Null
2013,UKI1,Derbyshire and Nottinghamshire,Irrigated,0,Null,Null,Null
2013,UKI2,"Leicestershire, Rutland and Northamptonshire",Irrigable,0.6,Null,Null,Null
2013,UKI2,"Leicestershire, Rutland and Northamptonshire",Irrigated,0.4,Null,Null,Null
2013,UKI5,Outer London- East and north-East,Irrigable,: ,Null,Null,Null
2013,UKI5,Outer London- East and north-East,Irrigated,: ,Null,Null,Null
2013,UKI6,Outer London- South,Irrigable,: ,Null,Null,Null
2013,UKI6,Outer London- South,Irrigated,: ,Null,Null,Null
2013,UKI7,Outer London - West and North-West,Irrigable,: ,Null,Null,Null
2013,UKI7,Outer London - West and North-West,Irrigated,: ,Null,Null,Null
2013,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Irrigable,0,Null,Null,Null
2013,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Irrigated,0,Null,Null,Null
2013,UKJ2,"Surrey, East and West Sussex",Irrigable,0.2,Null,Null,Null
2013,UKJ2,"Surrey, East and West Sussex",Irrigated,0.2,Null,Null,Null
2013,UKJ3,Hampshire and Isle of Wight,Irrigable,0.3,Null,Null,Null
2013,UKJ3,Hampshire and Isle of Wight,Irrigated,0.2,Null,Null,Null
2013,UKJ4,Kent,Irrigable,0.9,Null,Null,Null
2013,UKJ4,Kent,Irrigated,0.9,Null,Null,Null
2013,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Irrigable,0.1,Null,Null,Null
2013,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Irrigated,0.1,Null,Null,Null
2013,UKK2,Dorset and Somerset,Irrigable,0,Null,Null,Null
2013,UKK2,Dorset and Somerset,Irrigated,0,Null,Null,Null
2013,UKK3,Cornwall and Isles of Scilly,Irrigable,0,Null,Null,Null
2013,UKK3,Cornwall and Isles of Scilly,Irrigated,: c,Null,Null,Null
2013,UKK4,Devon,Irrigable,0,Null,Null,Null
2013,UKK4,Devon,Irrigated,0,Null,Null,Null
2013,UKL1,West Wales and the Valleys,Irrigable,0,Null,Null,Null
2013,UKL1,West Wales and the Valleys,Irrigated,: c,Null,Null,Null
2013,UKL2,East Wales,Irrigable,0,Null,Null,Null
2013,UKL2,East Wales,Irrigated,: c,Null,Null,Null
2013,UKM2,Eastern Scotland,Irrigable,3.7,Null,Null,Null
2013,UKM2,Eastern Scotland,Irrigated,0.1,Null,Null,Null
2013,UKM3,South Western Scotland,Irrigable,0.4,Null,Null,Null
2013,UKM3,South Western Scotland,Irrigated,0,Null,Null,Null
2013,UKM5,Nprth Eastern Scotland,Irrigable,1.1,Null,Null,Null
2013,UKM5,Nprth Eastern Scotland,Irrigated,0,Null,Null,Null
2013,UKM6,Highlands and Islands,Irrigable,0.2,Null,Null,Null
2013,UKM6,Highlands and Islands,Irrigated,0,Null,Null,Null
2013,UKN0,Northern Ireland,Irrigable,0,Null,Null,Null
2013,UKN0,Northern Ireland,Irrigated,0,Null,Null,Null
2015,AT,Austria,Null,Null,AT1000,DANUBE,53
2015,AT,Austria,Null,Null,AT2000,RHINE,46
2015,AT,Austria,Null,Null,AT5000,ELBE,53
2015,BE,Belgium,Null,Null,BEESCAUT_RW,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,92
2015,BE,Belgium,Null,Null,BEESCAUT_SCHELDE_BR,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,100
2015,BE,Belgium,Null,Null,BEMAAS_VL,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,100
2015,BE,Belgium,Null,Null,BEMEUSE_RW,INTERNATIONAL RIVER BASIN DISTRICT OF THE MEUSE,47
2015,BE,Belgium,Null,Null,BENOORDZEE_FED,BELGIAN COASTAL ZONE,100
2015,BE,Belgium,Null,Null,BERHIN_RW,INTERNATIONAL RIVER BASIN DISTRICT OF THE RHINE,56
2015,BE,Belgium,Null,Null,BESCHELDE_VL,INTERNATIONAL RIVER BASIN DISTRICT OF THE SCHELDT,100
2015,BE,Belgium,Null,Null,BESEINE_RW,INTERNATIONAL RIVER BASIN DISTRICT OF THE SEINE,0
2015,BG,Bulgaria,Null,Null,BG1000,DANUBE,41
2015,BG,Bulgaria,Null,Null,BG2000,BLACK SEA,62
2015,BG,Bulgaria,Null,Null,BG3000,EAST AEGEAN,55
2015,BG,Bulgaria,Null,Null,BG4000,WEST AEGEAN,36
2015,CY,Cyprus,Null,Null,CY001,CYPRUS,41
2015,CZ,Czech Republic,Null,Null,CZ1000,DANUBE,74
2015,CZ,Czech Republic,Null,Null,CZ5000,ELBE,85
2015,CZ,Czech Republic,Null,Null,CZ6000,ODRA,74
2015,DE,Germany,Null,Null,DE1000,DONAU,80
2015,DE,Germany,Null,Null,DE2000,RHEIN,87
2015,DE,Germany,Null,Null,DE3000,EMS,99
2015,DE,Germany,Null,Null,DE4000,WESER,95
2015,DE,Germany,Null,Null,DE5000,ELBE,94
2015,DE,Germany,Null,Null,DE6000,ODER,96
2015,DE,Germany,Null,Null,DE7000,MAAS,86
2015,DE,Germany,Null,Null,DE9500,EIDER,90
2015,DE,Germany,Null,Null,DE9610,SCHLEI/TRAVE,99
2015,DE,Germany,Null,Null,DE9650,WARNOW/PEENE,95
2015,DK,Denmark,Null,Null,DK1,JUTLAND AND FUNEN,60
2015,DK,Denmark,Null,Null,DK2,SEALAND,79
2015,DK,Denmark,Null,Null,DK3,BORNHOLM,36
2015,DK,Denmark,Null,Null,DK4,VIDAA-KRUSAA,61
2015,EE,Estonia,Null,Null,EE1,L?ä?äNE-EESTI VESIKOND,41
2015,EE,Estonia,Null,Null,EE2,IDA-EESTI VESIKOND,40
2015,EE,Estonia,Null,Null,EE3,KOIVA VESIKOND,27
2015,EL,Greece,Null,Null,EL01,WESTERN PELOPONNESE,28
2015,EL,Greece,Null,Null,EL02,NORTHERN PELOPONNESE,34
2015,EL,Greece,Null,Null,EL03,EASTERN PELOPONNESE,22
2015,EL,Greece,Null,Null,EL04,WESTERN STEREA ELLADA,21
2015,EL,Greece,Null,Null,EL05,EPIRUS,31
2015,EL,Greece,Null,Null,EL06,ATTICA,64
2015,EL,Greece,Null,Null,EL07,EASTERN STEREA ELLADA,45
2015,EL,Greece,Null,Null,EL08,THESSALIA,52
2015,EL,Greece,Null,Null,EL09,WESTERN MACEDONIA,42
2015,EL,Greece,Null,Null,EL10,CENTRAL MACEDONIA,52
2015,EL,Greece,Null,Null,EL11,EASTERN MACEDONIA,37
2015,EL,Greece,Null,Null,EL12,THRACE,23
2015,EL,Greece,Null,Null,EL13,CRETE,22
2015,EL,Greece,Null,Null,EL14,AEGEAN ISLANDS,3
2015,ES,Spain,Null,Null,ES010,MINHO,24
2015,ES,Spain,Null,Null,ES014,GALICIAN COAST,23
2015,ES,Spain,Null,Null,ES017,EASTERN CANTABRIAN,36
2015,ES,Spain,Null,Null,ES018,WESTERN CANTABRIAN,17
2015,ES,Spain,Null,Null,ES020,DUERO,70
2015,ES,Spain,Null,Null,ES030,TAGUS,43
2015,ES,Spain,Null,Null,ES040,GUADIANA,69
2015,ES,Spain,Null,Null,ES050,GUADALQUIVIR,38
2015,ES,Spain,Null,Null,ES060,ANDALUSIA MEDITERRANEAN BASINS,41
2015,ES,Spain,Null,Null,ES063,GUADALETE AND BARBATE,55
2015,ES,Spain,Null,Null,ES064,"TINTO, ODIEL AND PIEDRAS",48
2015,ES,Spain,Null,Null,ES070,SEGURA,46
2015,ES,Spain,Null,Null,ES080,JUCAR,64
2015,ES,Spain,Null,Null,ES091,EBRO,29
2015,ES,Spain,Null,Null,ES100,INTERNAL BASINS OF CATALONIA,59
2015,ES,Spain,Null,Null,ES110,BALEARIC ISLANDS,36
2015,ES,Spain,Null,Null,ES120,GRAN CANARIA,0
2015,ES,Spain,Null,Null,ES122,FUERTEVENTURA,0
2015,ES,Spain,Null,Null,ES123,LANZAROTE,0
2015,ES,Spain,Null,Null,ES124,TENERIFE,0
2015,ES,Spain,Null,Null,ES125,LA PALMA,0
2015,ES,Spain,Null,Null,ES126,LA GOMERA,0
2015,ES,Spain,Null,Null,ES127,EL HIERRO,0
2015,ES,Spain,Null,Null,ES150,CEUTA,33
2015,ES,Spain,Null,Null,ES160,MELILLA,25
2015,FI,Finland,Null,Null,FIVHA1,VUOKSI RIVER BASIN DISTRICT,19
2015,FI,Finland,Null,Null,FIVHA2,KYMIJOKI-GULF OF FINLAND RIVER BASIN DISTRICT,36
2015,FI,Finland,Null,Null,FIVHA3,KOKEM?äENJOKI-ARCHIPELAGO SEA-BOTHNIAN SEA RIVER BASIN DISTRICT,53
2015,FI,Finland,Null,Null,FIVHA4,OULUJOKI-IIJOKI RIVER BASIN DISTRICT,20
2015,FI,Finland,Null,Null,FIVHA5,KEMIJOKI RIVER BASIN DISTRICT,4
2015,FI,Finland,Null,Null,FIVHA6,TORNIONJOKI IRBD,7
2015,FI,Finland,Null,Null,FIVHA7,"TENO, N?ä?äT?äM?ûJOKI AND PAATSJOKI IRBD",0
2015,FI,Finland,Null,Null,FIWDA,?àLAND RIVER BASIN DISTRICT,87
2015,FR,France,Null,Null,FRA,"L'ESCAUT, LA SOMME ET LES COURS D'EAU C?öTIERS DE LA MANCHE ET DE LA MER DU NORD",79
2015,FR,France,Null,Null,FRB1,LA MEUSE,62
2015,FR,France,Null,Null,FRB2,LA SAMBRE,92
2015,FR,France,Null,Null,FRC,LE RHIN,82
2015,FR,France,Null,Null,FRD,LE RH?öNE ET LES COURS D'EAU C?öTIERS M?ëDITERRAN?ëENS,47
2015,FR,France,Null,Null,FRE,LES COURS D'EAU DE LA CORSE,17
2015,FR,France,Null,Null,FRF,"LA GARONNE, L'ADOUR, LA DORDOGNE, LA CHARENTE ET LES COURS D'EAU C?öTIERS CHARENTAIS ET AQUITAINS",57
2015,FR,France,Null,Null,FRG,"LA LOIRE, LES COURS D'EAU C?öTIERS VEND?ëENS ET BRETONS",73
2015,FR,France,Null,Null,FRH,LA SEINE ET LES COURS D'EAU C?öTIERS NORMANDS,61
2015,FR,France,Null,Null,FRI,LES COURS D'EAU DE LA GUADELOUPE,62
2015,FR,France,Null,Null,FRJ,LES COURS D'EAU DE LA MARTINIQUE,83
2015,FR,France,Null,Null,FRK,LES FLEUVES ET COURS D'EAU C?öTIERS DE LA GUYANE,12
2015,FR,France,Null,Null,FRL,LES COURS D'EAU DE LA R?ëUNION,65
2015,FR,France,Null,Null,FRM,MAYOTTE,67
2015,HR,Croatia,Null,Null,HRC,DANUBE RIVER BASIN DISTRICT,60
2015,HR,Croatia,Null,Null,HRJ,ADRIATIC RIVER BASIN DISTRICT,53
2015,HU,Hungary,Null,Null,HU1000,HUNGARIAN PART OF THE DANUBE RIVER BASIN DISTRICT,90
2015,IE,Ireland,Null,Null,IEGBNIIENB,NEAGH BANN,63
2015,IE,Ireland,Null,Null,IEGBNIIENW,NORTH WESTERN,48
2015,IE,Ireland,Null,Null,IEROI,REPUBLIC OF IRELAND,38
2015,IT,Italy,Null,Null,ITA,RBD ALPI ORIENTALI,35
2015,IT,Italy,Null,Null,ITB,RBD PADANO,51
2015,IT,Italy,Null,Null,ITC,RBD APPENNINO SETTENTRIONALE,63
2015,IT,Italy,Null,Null,ITD,RBD BACINO PILOTA SERCHIO,47
2015,IT,Italy,Null,Null,ITE,RBD APPENNINO CENTRALE,61
2015,IT,Italy,Null,Null,ITF,RBD APPENNINO MERIDIONALE,67
2015,IT,Italy,Null,Null,ITG,RBD SARDEGNA,23
2015,IT,Italy,Null,Null,ITH,RBD SICILIA,83
2015,LT,Lithuania,Null,Null,LT1100,NEMUNAS,44
2015,LT,Lithuania,Null,Null,LT2300,VENTA,45
2015,LT,Lithuania,Null,Null,LT3400,LIELUPE,84
2015,LT,Lithuania,Null,Null,LT4500,DAUGUVA,20
2015,LU,Luxembourg,Null,Null,LU000,RHINE,97
2015,LU,Luxembourg,Null,Null,LU001,MEUSE,100
2015,LV,Latvia,Null,Null,LVDUBA,DAUGAVAS UPJU BASEINU APGABALS,79
2015,LV,Latvia,Null,Null,LVGUBA,GAUJAS UPJU BASEINU APGABALS,66
2015,LV,Latvia,Null,Null,LVLUBA,LIELUPES UPJU BASEINU APGABALS,89
2015,LV,Latvia,Null,Null,LVVUBA,VENTAS UPJU BASEINU APGABALS,84
2015,MT,Malta,Null,Null,MTMALTA,MALTA,22
2015,NL,Netherlands,Null,Null,NLEM,EEMS,100
2015,NL,Netherlands,Null,Null,NLMS,MAAS,100
2015,NL,Netherlands,Null,Null,NLRN,RIJN,100
2015,NL,Netherlands,Null,Null,NLSC,SCHELDE,100
2015,NO,Norway,Null,Null,NO1,BOTHNIAN BAY,3
2015,NO,Norway,Null,Null,NO1101,MOERE AND ROMSDAL,22
2015,NO,Norway,Null,Null,NO1102,TROENDELAG,32
2015,NO,Norway,Null,Null,NO1103,NORDLAND,18
2015,NO,Norway,Null,Null,NO1104,TROMS,15
2015,NO,Norway,Null,Null,NO1105,FINNMARK,4
2015,NO,Norway,Null,Null,NO1106,NORWEGIAN - FINNISH,12
2015,NO,Norway,Null,Null,NO1TO,BOTHNIAN BAY (INTERNATIONAL DISTRICT TORNE RIVER - NORWAY),0
2015,NO,Norway,Null,Null,NO2,BOTHNIAN SEA,6
2015,NO,Norway,Null,Null,NO5,SKAGERRAK AND KATTEGAT,21
2015,NO,Norway,Null,Null,NO5101,GLOMMA,38
2015,NO,Norway,Null,Null,NO5102,WEST-BAY,37
2015,NO,Norway,Null,Null,NO5103,AGDER,77
2015,NO,Norway,Null,Null,NO5104,ROGALAND,52
2015,NO,Norway,Null,Null,NO5105,HORDALAND,57
2015,NO,Norway,Null,Null,NO5106,SOGN OG FJORDANE,57
2015,NO,Norway,Null,Null,NOVHA5,KEMIJOKI,0
2015,NO,Norway,Null,Null,NOVHA6,TORNIONJOKI,0
2015,PL,Poland,Null,Null,PL1000,DANUBE RIVER BASIN DISTRICT,36
2015,PL,Poland,Null,Null,PL2000,VISTULA RIVER BASIN DISTRICT,71
2015,PL,Poland,Null,Null,PL3000,SWIEZA RIVER BASIN DISTRICT,40
2015,PL,Poland,Null,Null,PL4000,JARFT RIVER BASIN DISTRICT,100
2015,PL,Poland,Null,Null,PL5000,RIVER BASIN DISTRICT,38
2015,PL,Poland,Null,Null,PL6000,ODER RIVER BASIN DISTRICT,68
2015,PL,Poland,Null,Null,PL7000,PREGOLYA RIVER BASIN DISTRICT,45
2015,PL,Poland,Null,Null,PL8000,NEMUNAS RIVER BASIN DISTRICT,59
2015,PL,Poland,Null,Null,PL9000,DNIESTER RIVER BASIN DISTRICT,100
2015,PT,Portugal,Null,Null,PTRH1,MINHO AND LIMA,32
2015,PT,Portugal,Null,Null,PTRH10,MADEIRA,36
2015,PT,Portugal,Null,Null,PTRH2,"CAVADO, AVE AND LECA",44
2015,PT,Portugal,Null,Null,PTRH3,DOURO,37
2015,PT,Portugal,Null,Null,PTRH4A,"VOUGA, MONDEGO AND LIS",31
2015,PT,Portugal,Null,Null,PTRH5A,TAGUS AND WEST RIVERS,52
2015,PT,Portugal,Null,Null,PTRH6,SADO AND MIRA,58
2015,PT,Portugal,Null,Null,PTRH7,GUADIANA,61
2015,PT,Portugal,Null,Null,PTRH8,ALGARVE RIVERS,25
2015,PT,Portugal,Null,Null,PTRH9,AZORES,30
2015,RO,Romania,Null,Null,RO1000,DANUBE RIVER BASIN DISTRICT,34
